0,1,2,3
Bussipysäkki 3088,61.48016499310603,23.81609322660225,Bus Stop
Bussipysäkki 3118,61.48003402279107,23.816014406043667,Bus Stop
Lintutorni,61.47992342451658,23.823288287999752,Garden Center
Emmin skoda,61.48029,23.828827,Moving Target
Hatanpään Puistoyksikkö,61.479202487243505,23.756816284072872,Office
The Guestroom at Stepdad's,61.4793,23.759,Residential Building (Apartment / Condo)
Vihilahti,61.47876243761436,23.76158291329259,Neighborhood
Bussipysäkki 2509,61.479632698341796,23.76359239194614,Bus Stop
Vihilahdenraitin sisäpiha,61.47937126510353,23.761839866638184,Garden
Hesburger,61.47929044088678,23.76431167704836,Fast Food Restaurant
AD Varaosamaailma,61.4795203271049,23.763936669352514,Hardware Store
Bläki,61.4793,23.7645,Salon / Barbershop
Plus Katsastus,61.479355896842314,23.765511140227318,Automotive Shop
K-Supermarket,61.47959546004736,23.780052287697536,Grocery Store
Nekalan Palvelukoti,61.479543,23.780387,Assisted Living
Neste automaatti,61.479691,23.78244,Gas Station
rinki-ekopiste,61.479143,23.780705,Recycling Facility
Gasum Nekala,61.4795,23.7825,Gas Station
Caverion Suomi Oy,61.479668,23.783362,Office
Tevella,61.479590887017146,23.783533398818186,Office
STARK,61.47932673822733,23.784865592363484,Hardware Store
Rengas-Seppo,61.479691,23.785714,Automotive Shop
Äipän Focus,61.47963333129883,23.78711700439453,Moving Target
PetNap,61.47960337439419,23.788321259120178,Pet Store
Pirkanmaan pienkone center,61.47949851556115,23.790003137802998,Hardware Store
Rengasmarket Nekala,61.47974620392099,23.79200837822538,Automotive Shop
Berner Pultti,61.47968309775292,23.79228398294963,Hardware Store
Euro-Mokko,61.47959481216796,23.79670415307297,Diner
Nysse bussi 31,61.47928417818962,23.79741668701172,Bus Line
Norrköpinginpuisto,61.479368591273385,23.800277963943834,Park
Runnin Kenttä,61.479255,23.804124,Park
susannan terassi,61.479139,23.807818,Pool
Haavikonpuisto,61.47933351195659,23.80731656460108,Playground
Maijan kauneushoitola,61.479170311340226,23.81016401777007,Nail Salon
Haaviston kenttä,61.479701315936055,23.810094685692174,Soccer Field
Haavikon leikkipuisto,61.47969867293151,23.810998873255556,Playground
Nappula,61.479565350089366,23.81625259537246,Moving Target
Lastenkirppis Hepuli,61.479692,23.8207,Thrift / Vintage Store
Marian caara,61.479612,23.821751,Moving Target
Bussipysäkki 3590,61.47913232835846,23.826318652208567,Bus Stop
Iidesjärven lenkki (järvi ympäri),61.479181722684906,23.827264308929443,Athletics & Sports
J.L Race team,61.4792,23.8273,Moving Target
Pappa Tuoreksen näytelmäreenit,61.479458,23.829391,Movie Theater
OTR,61.479158,23.828291,Moving Target
Bussipysäkki 3513,61.47967654851155,23.831303680040374,Bus Stop
Nurmisten parkkipaikka,61.47963599727973,23.830966045269307,Parking
TAPPARA!,61.4793742087562,23.831233108996866,Beach Bar
Maijan pyörä,61.479143105785134,23.831367311417043,Moving Target
Takkula,61.47872545097302,23.760654643453343,Residential Building (Apartment / Condo)
Vihilahdenkatu,61.47902368221301,23.76176472578363,Road
Vihioja,61.47880054110486,23.76346381710061,Neighborhood
Lumikki!,61.4786376953125,23.763477325439453,Moving Target
Thilman's cafe,61.47855674676833,23.764588154507546,Diner
CrossFit Tampere,61.478651672904974,23.76832727690591,Gym / Fitness Center
Tampereen Tuulilasimyynti Oy,61.4779106,23.7687459,Automotive Shop
Käyttöauto,61.47847924860979,23.767685985123798,Automotive Shop
Cheng Long,61.47868742740803,23.767915200068682,Chinese Restaurant
Kuntosali K10,61.478821297433804,23.768591901947897,Gym
M Room,61.47852837368519,23.767653686070332,Salon / Barbershop
Hertz Autovuokraamo,61.478025257785774,23.768527748811646,Automotive Shop
Nekalanvarasto Liikuntatoimi,61.478621,23.777093,Building
Nekalan Varasto,61.47884,23.776903998729537,
Big Fella Entertainment Office,61.478582913150895,23.783439386055516,Office
Lämpötukku,61.478801403766276,23.78429542058322,Hardware Store
nekala kupa,61.47904703944519,23.78692374857981,Warehouse
Infratalo,61.478801,23.795717,Building
TKL Varikko,61.47863975040443,23.79649076256345,Bus Station
liikennepalvelut infra,61.47877248463073,23.79730481977087,Building
Kulttuuriravintola Railo,61.4787597359665,23.797868891523304,Pub
Ajamassa,61.47862697770373,23.80202578728209,Field
Big K Ranch,61.47897618021348,23.80166333507704,Building
Anna's Mopedcar,61.47871017456055,23.80804443359375,Moving Target
Jussin Kyydis,61.47893,23.809986,Moving Target
Tekninen,61.47885183492057,23.821611721274163,School
Tampereen Rudolf Steiner -lukio,61.4785563080639,23.82382115219867,High School
Aurorasali,61.478689351989544,23.824864620122675,Auditorium
Timjami,61.4788969140311,23.824928264022642,College Cafeteria
Bussipysäkki 3589,61.47931015581287,23.826868840784925,Bus Stop
susan car,61.479103,23.827543,Moving Target
C6,61.4788,23.8277,Moving Target
pienen pieni pikkuluokka<3,61.478912353515625,23.825904846191406,Casino
Benjaminin ligier,61.479105,23.829049,Moving Target
Bussipysäkki 3950 Laulunmaa,61.47945931228728,23.83063316345215,Bus Stop
pyörätie jonku bensa loppu,61.478952,23.831042,Antique Shop
Lincoln Continental,61.47907257080078,23.829641342163086,Moving Target
Bussipysäkki 3562,61.47896627270755,23.83252189964802,Bus Stop
faijalla,61.47876739501953,23.832077026367188,Residential Building (Apartment / Condo)
Kokin risteyssilta,61.47887600869113,23.831793942037915,Intersection
Miinan iglu,61.47862844200616,23.83201697990677,Residential Building (Apartment / Condo)
Rosan Ch,61.478872,23.833425,Residential Building (Apartment / Condo)
MetroAuto Hatanpää,61.478409781873616,23.764915583896084,Auto Dealership
Boss Gloss,61.478153,23.76633,Car Wash
St1 Hatanpää,61.478488074610866,23.766437577985133,Gas Station
Spectra Car Wash Kahvila & Lounas,61.47814259932412,23.766612959618897,Café
Spectra Car Wash,61.4780985614541,23.76642607121342,Car Wash
Volvo Business Center,61.47849845689762,23.767520413355157,Automotive Shop
puutyöhuone,61.47795486450195,23.77837562561035,Building
Tampereen logistiikka vuokraamo,61.47851181030273,23.77825546264648,Hardware Store
Konepaja,61.478403182192885,23.780251593689165,Office
Tilakeskus Nekala,61.478413700176944,23.780361411326325,Coworking Space
Pirkanmaam Jätehuolto Oy,61.47826761377608,23.78288611498818,Recycling Facility
Silta-Metalli,61.478027186176824,23.783694502432787,Factory
Tike Puntti,61.47821434188907,23.78425654349048,
Viinikan Halli HHKP,61.47803151674737,23.784818947247057,Office
Jäähdyttäjäkorjaamo Ahonen,61.478392,23.78489,Automotive Shop
Sorin Sirkus,61.47801629399991,23.79112350276406,Circus
Itella Logistics,61.478355628829206,23.790488919993965,Factory
Flex-piste.,61.4783445753603,23.790441282048842,Coworking Space
JOKIPOHJANTIE 23,61.478202960071734,23.796187386413948,Bus Station
Muistomerkki,61.478173,23.798028,Historic Site
Hekala,61.477970123291016,23.79954719543457,Trailer Park
Verden Pyykkitupa,61.47835697174483,23.80659621834445,Clothing Store
Tampereen Infra,61.47810836680474,23.80528526742809,Coworking Space
Talo Kunelius,61.47830179855364,23.8077502594371,
Bussipysäkki 3086,61.47836616601162,23.80831583745446,Bus Stop
Rastaitten kämppä,61.478365,23.808322,Hotel
Viiden tähden aamupala,61.47844150449299,23.808383252439917,Residential Building (Apartment / Condo)
Tami's bed,61.478357,23.808339,College Auditorium
Tamin valtakunta,61.478374,23.808273,Historic Site
kulma,61.478450775146484,23.808643341064453,Residential Building (Apartment / Condo)
Tampereen Rudolf Steiner -koulu,61.47881642277162,23.824526077208407,School
Bussipysäkki 3097,61.4782619539965,23.82531995221161,Bus Stop
Sinilintu,61.478158702146935,23.82754691460215,Building
Oskarin Linnotus,61.478459,23.826362,Residential Building (Apartment / Condo)
Musiikki Maja,61.47844460350148,23.8261020055308,Residential Building (Apartment / Condo)
Bussipysäkki 3514,61.47803079749427,23.832296127100673,Bus Stop
Chinatown Turtola,61.47816774116311,23.833478231034423,
Vihilahdenpuisto,61.47829844322221,23.756498971103017,Park
siskolla 💫,61.477814,23.758803,Residential Building (Apartment / Condo)
Pesukatu Tampere Oy,61.47811307011305,23.766459893284534,Car Wash
Porsche Center Tampere,61.47785544376236,23.767217390256867,Automotive Shop
VaihtoPlus+,61.477797,23.766212,
Veho Hatanpää,61.477747199767855,23.7667269053577,Automotive Shop
Veho,61.51928,23.655618,Auto Dealership
Euromaster,61.47788372305087,23.768082332452273,Automotive Shop
Tampereen ajoneuvopesu,61.47732140314944,23.767903515837453,Car Wash
Ruukki Express,61.477659,23.773996,Warehouse Store
jap,61.4775,23.7745,
E108,61.4777732306294,23.773455757205532,College Classroom
Samin Amiscaara!!.D,61.477555,23.77431,Moving Target
Nysse bussi 12,61.47777869601735,23.78310341006732,Bus Line
Viinikan Sauna,61.47764,23.78407,Sauna / Steam Room
Nekalan AKK,61.47787571824725,23.78375936872386,School
Mumman ja Taatan toyota,61.477385,23.782837,Moving Target
viinikankatu 53,61.47769336407067,23.784581600985234,Other Nightlife
Fazer terminaali,61.4776,23.795076,Warehouse
Nekalan Helmi Focuslink,61.47777804579344,23.79912146718007,
Bussipysäkki 3073,61.47749328613281,23.79818534851074,Bus Stop
Churro teltta,61.47768020629883,23.803924560546875,French Restaurant
Koskentie,61.477903,23.806693,Moving Target
Naattiluola,61.47769973295898,23.808475835135887,Pharmacy
bussipysäkki 3077,61.47732287666525,23.80936489985112,Bus Stop
Hirvipuisto,61.47761588114722,23.81950194875703,Playground
Menopeli,61.47770093983379,23.82269889938366,
Eve's Room,61.477455139160156,23.824064254760742,Residential Building (Apartment / Condo)
Ainanpihan headquarters päämaja,61.47771170347245,23.82422352982669,Building
Porukoilla,61.47782178300178,23.824880257675527,
jonssin kiituri,61.477423,23.829612,Moving Target
ritsulla ja reijolla,61.477586,23.831489,Residential Building (Apartment / Condo)
Mummun & Fuugan luukku,61.47749748330309,23.832249597112053,Residential Building (Apartment / Condo)
Jonnan Toyota,61.477377,23.833665,Taxi
Bussipysäkki 2528,61.47678199766273,23.76457803485296,Bus Stop
Daddy's place,61.47704457808372,23.76379081337528,
Bussipysäkki 2529,61.476827132184965,23.766895277622478,Bus Stop
Kamux Automyynti,61.477127007688566,23.766863313212124,Automotive Shop
SAKA - Suomen Autokauppa Oy,61.477151,23.766723,Auto Dealership
Anun Ja Teemun lukaali!,61.47695329442941,23.76686724648586,Assisted Living
Rantaperkiön seisake,61.47702584800591,23.766507362121317,Train Station
B225,61.476996,23.766453,College Classroom
Tampereen Vesilaitos,61.47853357669659,23.78269395772929,Factory
Tampereen Kaupungin Tilakeskus,61.477050422480005,23.781925870377002,Tech Startup
Bussipysäkki 3034,61.47703659406086,23.783443746152926,Bus Stop
Bussipysäkki 3035,61.4768695851356,23.78306792642316,Bus Stop
Taidox Oy,61.47678055358288,23.783516642333165,Office
Pajakulma,61.47680369973704,23.785220682621002,Automotive Shop
Valio,61.47702778288455,23.78762935792902,Factory
"Länsi-Maito, myymälä",61.47661117856659,23.788372941563946,Farmers Market
Osuuskunta Länsi Maito,61.47723388671875,23.78981018066406,Fair
Nekalan Helmi,61.4772538314293,23.797547867459567,
Saska,61.477020263671875,23.802282333374023,Arcade
Paka's Place,61.477010427316095,23.802279364403244,Residential Building (Apartment / Condo)
tamila,61.47682160688404,23.805618470032464,Field
Bussipysäkki 3075,61.4771099987038,23.80674716634135,Bus Stop
turhaaaa,61.477216,23.807322,Residential Building (Apartment / Condo)
Nekalan siirtolapuutarha,61.47674111591802,23.80937985367446,Garden
Mummun Mökkerö,61.47713404889585,23.810876256428017,Garden
Muotialan koulu,61.47720420838931,23.821894833161306,Middle School
Tampereen yliopisto Muotialan koulu,61.4772347,23.8215242,Elementary School
Muotialan neuvola,61.47719730408301,23.821899362468663,Medical Center
Muotialan päiväkoti,61.477023456620124,23.822881405558842,Daycare
Muotialan puisto,61.47694143928456,23.82314865259845,Playground
Aidas,61.47703,23.823725,Residential Building (Apartment / Condo)
Muotialan Avoin Päiväkerho,61.476961,23.823342,Professional & Other Places
Temen TurpoVolvo,61.47688215759617,23.823936201269696,Rental Car Location
Ollin Hokiluola,61.47697582148364,23.8251576519936,Rest Area
3652,61.476743,23.826845,Bus Stop
nikon Ja Miisan olympiastadion,61.477287,23.827246,Theme Park
Aunt's Condo,61.47683997879752,23.829426303262252,Residential Building (Apartment / Condo)
Laulunpuisto,61.47677392126864,23.8313627243042,Playground
Cafe Pasitelli,61.47674318217458,23.83054733276367,Café
"Invalidiliitto, Tampereen validia palvelut",61.47668816775585,23.832125056561587,Building
Nysse Bussi 24,61.49899562481197,23.759685205764693,Bus Line
Maekin ämcee,61.47635563644227,23.75144035286159,Boat or Ferry
Rantaperkiön koirapuisto,61.476374,23.760536,Dog Run
Hatanpään koirapuisto,61.47642972806772,23.760229303012053,Dog Run
Muuntajanröökipaikka,61.47660661267405,23.7633304512942,Park
Neste Express,61.477107920048795,23.764822293670562,Gas Station
Hatanpään Hovi,61.476244,23.764535,Assisted Living
Kuntosali,61.47617124595583,23.764571132321066,Gym
Minskillä ja Juusolla,61.476545349244844,23.7653666926099,Building
chrissen luukku,61.47636305489533,23.765831006137077,Residential Building (Apartment / Condo)
Siskolla,61.476604,23.767345,Assisted Living
Hatsun Ruokala,61.476441,23.770299,Diner
Shell HelmiSimpukka,61.47664694574931,23.772457518860538,Gas Station
Shellin Parkkipaikka,61.476598260050054,23.772585801690724,Parking
Bussipysäkki 3109,61.476149,23.772099,Bus Stop
Taksitolppa 30,61.476599,23.771807,Taxi Stand
Huolto+,61.476556203181694,23.772254308595475,Auto Dealership
Kaipian kuljetuspalvelu,61.476715087890625,23.77291488647461,Moving Target
Jennan tycci,61.47618865966797,23.77303886413574,Moving Target
Pirkkiksen parkkipaikka,61.476679907819175,23.772743948189937,Parking
Kumpu,61.47647857666016,23.77699089050293,Mountain
Liisan Perunakellari,61.476715,23.777996,College Classroom
Nekalan jäteasema,61.4768,23.78244,Recycling Facility
Tamrex Oy,61.47627985600013,23.782104878649903,Hardware Store
Nicestyle,61.476154,23.783667,Salon / Barbershop
Nekala Valttori,61.47620010375977,23.78412628173828,Hardware Store
Infocare Oy,61.47664,23.783011,Office
Ahlsell oy,61.4766337836995,23.78563099571233,Hardware Store
Nekalan Työkalumyynti,61.476277788261754,23.78571248907484,Hardware Store
pmc polarteknik,61.4766169652022,23.78539654081585,
Valion meijerin henkilöstöravintola,61.47655621160048,23.788173038522,Diner
Maito-Gym,61.47663905665261,23.788727105790446,Gym / Fitness Center
Cross Training Keskus POLTE,61.47638305250329,23.79368507892899,Gym / Fitness Center
Dahl Nekala,61.47639380744343,23.79280895901999,Hardware Store
Cross Training Center,61.47645661831767,23.793623630378708,Gym / Fitness Center
Vihiojan teollisuusalue,61.47655487060547,23.793649673461914,Factory
"Ctk, Vapaaottelu.",61.47640570664381,23.793669318929737,Gym
Fighters Team Polte,61.47619,23.794261,Martial Arts Dojo
JAKK,61.476678575990256,23.7975190165187,Adult Education Center
Itella Information Oy,61.47628476081689,23.796918356812238,Coworking Space
Muotilantie 38,61.47651672363281,23.806072235107422,Assisted Living
Rogerlandia,61.47656,23.806644,Whisky Bar
Paunu bussi 70,61.48105708528657,23.50185602903366,Bus Line
Mikan talo,61.476216,23.816563,Residential Building (Apartment / Condo)
Muotiala,61.47692761628372,23.82432460784912,Neighborhood
Muotialan kenttä,61.476499626784495,23.82370106701293,Skating Rink
Vihiojanpuisto,61.476654821133145,23.824277525898033,Playground
Hami's Love Mansion,61.47628187202789,23.825847396580325,Residential Building (Apartment / Condo)
Domik,61.47698367308029,23.826723525898306,Daycare
3653,61.47652,23.827122,Bus Stop
Jonnan Place,61.476362,23.82692,Residential Building (Apartment / Condo)
snebutins,61.4765,23.8263,
Katriinan Nuudelibaari,61.476420343388774,23.832476253825003,Residential Building (Apartment / Condo)
Rallipiksu,61.476715,23.833108,Moving Target
Bussipysäkki 3951,61.47645476049813,23.835007329889848,Bus Stop
Hervannan valtaväylä,61.470286039081564,23.84022690457999,Road
Traktori Varaosat VV-KONE KY,61.47618423329008,23.834339267859313,Hardware Store
Katsastus park Turtola,61.47615051269531,23.835224151611328,Auto Garage
Tuomikujan päiväkoti,61.47530549167577,23.75931824450594,Daycare
Sarppa zoo,61.475999,23.763448,Dog Run
Hatanpäänkoulun Lattia,61.475589921869314,23.76300819962744,Gym
minnan herkkuluola,61.47559474498005,23.762306930147087,Residential Building (Apartment / Condo)
